source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2002,6480,20,18-24,0.0,4,2.0,4.0,1.0,54802.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.07,100.0,,,,33320.0,7745.0,29228.0,3.76,,,1,273929
nlsy97_1997cohort,2000,6481,20,18-24,0.0,4,2.0,4.0,2.0,69907.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.03,0.0,,,,43498.0,0.0,731.0,55.02,,,1,299703
nlsy97_1997cohort,2004,6482,20,18-24,1.0,4,1.0,4.0,5.0,154724.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.81,100.0,,,,,223592.0,23017.0,3.38,,,1,288493
nlsy97_1997cohort,2004,6483,20,18-24,1.0,4,1.0,4.0,1.0,45714.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.39,100.0,,,,,29.0,646.0,10.6,,,1,288493
nlsy97_1997cohort,2001,6484,20,18-24,1.0,4,2.0,4.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,29759.0,438.0,10230.0,83.54,0.608,,1,253941
nlsy97_1997cohort,2000,6485,20,18-24,0.0,4,2.0,2.0,4.0,253218.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.33,100.0,,,,,,3507.0,39.55,0.127,,1,298759
nlsy97_1997cohort,2003,6486,20,18-24,0.0,4,2.0,2.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,8768.0,59.72,,,1,250421
nlsy97_1997cohort,2003,6487,20,18-24,1.0,4,2.0,4.0,2.0,28773.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.66,0.0,,,,7913.0,0.0,5846.0,50.53,,,1,270278
nlsy97_1997cohort,2004,6488,20,18-24,0.0,4,2.0,4.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,731.0,0.0,86.79,0.069,,1,281400
nlsy97_1997cohort,2004,6489,20,18-24,1.0,2,2.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,1,189392
nlsy97_1997cohort,2001,6490,20,18-24,1.0,4,2.0,4.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,3765.0,7.0,0.0,55.69,0.697,,1,253941
nlsy97_1997cohort,2002,6491,20,18-24,1.0,4,1.0,4.0,3.0,18902.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.91,0.0,,,,3653.0,0.0,0.0,21.12,,,1,279754
nlsy97_1997cohort,2001,6492,20,18-24,1.0,4,1.0,4.0,4.0,97693.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.6,0.0,,,,,0.0,21921.0,34.97,0.611,,1,253941
nlsy97_1997cohort,2003,6493,20,18-24,1.0,4,2.0,4.0,1.0,4604.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.34,100.0,,,,,1461.0,9791.0,48.76,0.522,,1,270278
nlsy97_1997cohort,2000,6494,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,9.0,10960.0,54.58,0.32,,1,298759
nlsy97_1997cohort,2004,6495,20,18-24,0.0,4,2.0,4.0,4.0,253888.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.51,0.0,,,,,0.0,0.0,54.5,,,1,281400
nlsy97_1997cohort,2003,6496,20,18-24,0.0,4,2.0,4.0,5.0,104301.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.24,100.0,,,,10790.0,4384.0,0.0,32.87,,,1,250421
nlsy97_1997cohort,2004,6497,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,9.51,,,1,281400
nlsy97_1997cohort,2002,6498,20,18-24,1.0,4,2.0,4.0,2.0,8768.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.51,100.0,,,,7526.0,1461.0,1242.0,68.38,0.372,,1,279754
nlsy97_1997cohort,2000,6499,20,18-24,1.0,4,2.0,4.0,2.0,27963.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.61,0.0,,,,8544.0,0.0,0.0,89.18,1.029,,1,314483
nlsy97_1997cohort,2001,6500,20,18-24,1.0,4,2.0,4.0,2.0,30059.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.73,0.0,,,,2330.0,0.0,1388.0,57.86,0.599,,1,253941
nlsy97_1997cohort,2001,6501,20,18-24,1.0,4,2.0,4.0,2.0,30059.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.73,100.0,,,,4659.0,877.0,14614.0,49.58,0.69,,1,253941
nlsy97_1997cohort,2004,6502,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,365.0,6284.0,40.3,,,1,281400
nlsy97_1997cohort,2001,6503,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,146.0,0.0,59.82,0.033,,1,261824
nlsy97_1997cohort,2003,6504,20,18-24,0.0,4,2.0,4.0,3.0,32369.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.6,100.0,,,,10934.0,146.0,14614.0,43.42,,,1,250421
nlsy97_1997cohort,2003,6505,20,18-24,0.0,4,1.0,4.0,3.0,53949.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.66,0.0,,,,6114.0,0.0,2557.0,,,,1,250421
nlsy97_1997cohort,2003,6506,20,18-24,1.0,4,2.0,4.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,12228.0,1461.0,0.0,67.61,0.533,,1,270278
nlsy97_1997cohort,2000,6507,20,18-24,0.0,4,1.0,3.0,3.0,24234.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.2,100.0,,,,6991.0,2192.0,17537.0,,,,1,298759
nlsy97_1997cohort,2004,6508,20,18-24,1.0,4,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,,,,1,287584
nlsy97_1997cohort,2001,6509,20,18-24,1.0,4,2.0,4.0,1.0,4359.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.32,,,,,,585.0,2046.0,38.24,,,1,267667
nlsy97_1997cohort,2004,6510,20,18-24,0.0,4,1.0,4.0,4.0,24615.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.92,0.0,,,,,0.0,22359.0,95.3,0.459,,1,296610
nlsy97_1997cohort,2003,6511,20,18-24,1.0,1,2.0,4.0,6.0,54524.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.58,100.0,,,,,585.0,33612.0,68.26,0.554,,1,230978
nlsy97_1997cohort,2003,6512,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,21921.0,0.0,92.3,1.805,,1,263957
nlsy97_1997cohort,2000,6513,20,18-24,1.0,4,2.0,4.0,6.0,116636.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.2,0.0,,,,388373.0,0.0,0.0,81.52,1.535,,1,331482
nlsy97_1997cohort,2001,6514,20,18-24,1.0,4,2.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,0.0,90.97,1.387,,1,267667
nlsy97_1997cohort,2001,6515,20,18-24,1.0,2,2.0,4.0,3.0,140978.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.77,100.0,,,,4990.0,175.0,6284.0,71.73,0.472,,1,182467
nlsy97_1997cohort,2004,6516,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,21.59,,,1,199629
nlsy97_1997cohort,2000,6517,20,18-24,0.0,4,2.0,3.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,15923.0,11910.0,585.0,50.06,0.237,,1,343855
nlsy97_1997cohort,2002,6518,20,18-24,1.0,4,2.0,3.0,2.0,68685.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.96,100.0,,,,12568.0,877.0,0.0,45.57,,,1,321981
nlsy97_1997cohort,2003,6519,20,18-24,1.0,4,2.0,4.0,4.0,86433.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.24,100.0,,,,6474.0,2923.0,17537.0,51.42,,,1,311075
nlsy97_1997cohort,2001,6520,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,292271
nlsy97_1997cohort,2000,6521,20,18-24,1.0,2,1.0,4.0,3.0,97248.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.8,100.0,,,,46139.0,5846.0,9207.0,86.38,1.889,,1,296970
nlsy97_1997cohort,2004,6522,20,18-24,0.0,4,1.0,4.0,2.0,55138.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.18,0.0,,,,,0.0,438.0,45.9,,,1,323875
nlsy97_1997cohort,2001,6523,20,18-24,1.0,4,2.0,3.0,2.0,45465.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.62,100.0,,,,56211.0,20459.0,27912.0,,,,1,292271
nlsy97_1997cohort,2001,6524,20,18-24,1.0,4,2.0,4.0,2.0,21943.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.27,,,,,,97620.0,1754.0,69.49,0.713,,1,292271
nlsy97_1997cohort,2002,6525,20,18-24,0.0,4,2.0,4.0,3.0,133877.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.43,100.0,,,,,,0.0,46.53,,,1,314283
nlsy97_1997cohort,2001,6526,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,7599.0,1169.0,,,,1,301345
nlsy97_1997cohort,2002,6527,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,9.32,,,1,321981
nlsy97_1997cohort,2004,6528,20,18-24,1.0,4,2.0,4.0,3.0,22154.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.09,100.0,,,,,7.0,1754.0,7.26,,,1,330993
nlsy97_1997cohort,2001,6529,20,18-24,0.0,4,2.0,3.0,4.0,58616.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.16,0.0,,,,9018.0,0.0,11691.0,51.91,0.196,,1,301345
nlsy97_1997cohort,2004,6530,20,18-24,0.0,4,2.0,3.0,3.0,2813.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.14,0.0,,,,,0.0,0.0,20.04,,,1,323875
nlsy97_1997cohort,2001,6531,20,18-24,0.0,4,2.0,1.0,1.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,21.02,,,1,301345
nlsy97_1997cohort,2002,6532,20,18-24,0.0,2,1.0,,1.0,21921.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.63,100.0,,,,,,17537.0,,,,1,271679
nlsy97_1997cohort,2003,6533,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,292.0,45.6,,,1,234339
nlsy97_1997cohort,2000,6534,20,18-24,0.0,4,2.0,3.0,3.0,128163.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.33,0.0,,,,,0.0,0.0,45.41,,,1,313333
nlsy97_1997cohort,2002,6535,20,18-24,1.0,4,2.0,4.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,5553.0,731.0,0.0,66.92,0.486,,1,293400
nlsy97_1997cohort,2003,6536,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,753.0,117.0,53.42,,,1,283463
nlsy97_1997cohort,2002,6537,20,18-24,0.0,2,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,17902.0,5480.0,0.0,28.17,,,1,247563
nlsy97_1997cohort,2001,6538,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,7307.0,438.0,87.01,0.712,,1,311225
nlsy97_1997cohort,2004,6539,20,18-24,0.0,4,2.0,4.0,3.0,100008.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.94,100.0,,,,,731.0,585.0,49.17,,,1,334494
nlsy97_1997cohort,2002,6540,20,18-24,1.0,4,1.0,4.0,3.0,17522.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.84,100.0,,,,,73.0,0.0,9.56,,,1,332538
nlsy97_1997cohort,2003,6541,20,18-24,1.0,4,2.0,4.0,3.0,51850.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.56,100.0,,,,3726.0,132.0,0.0,95.66,0.418,,1,321274
nlsy97_1997cohort,2001,6542,20,18-24,1.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,146.0,29228.0,41.53,0.245,,1,301854
nlsy97_1997cohort,2002,6543,20,18-24,0.0,1,2.0,4.0,2.0,11691.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.67,100.0,,,,31420.0,5846.0,7307.0,8.4,,,1,246130
nlsy97_1997cohort,2002,6544,20,18-24,1.0,4,2.0,4.0,2.0,3069.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.18,100.0,,,,12129.0,2630.0,0.0,44.72,,,1,332538
nlsy97_1997cohort,2001,6545,20,18-24,0.0,4,2.0,4.0,2.0,52604.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.04,100.0,,,,53355.0,26305.0,0.0,,,,1,311225
nlsy97_1997cohort,2001,6546,20,18-24,1.0,4,2.0,4.0,3.0,11272.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.56,100.0,,,,11423.0,146.0,0.0,41.34,0.942,,1,301854
nlsy97_1997cohort,2003,6547,20,18-24,0.0,4,1.0,4.0,2.0,66177.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.82,100.0,,,,9754.0,409.0,0.0,32.66,,,1,297670
nlsy97_1997cohort,2004,6548,20,18-24,1.0,4,2.0,4.0,3.0,221537.0,False,0.0,CV_HH_POV_RATIO<=200pct,10.94,0.0,,,,,0.0,0.0,74.33,0.579,,1,304176
nlsy97_1997cohort,2002,6549,20,18-24,1.0,4,2.0,4.0,3.0,147264.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.27,100.0,,,,41649.0,37996.0,0.0,41.3,0.034,,1,295893
nlsy97_1997cohort,2003,6550,20,18-24,1.0,3,2.0,1.0,2.0,34563.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.99,,,,,,731.0,0.0,,,,1,285871
nlsy97_1997cohort,2003,6551,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,71.79,0.649,,1,264868
nlsy97_1997cohort,2001,6552,20,18-24,0.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,33817.0,11691.0,0.0,88.02,1.364,,1,276930
nlsy97_1997cohort,2000,6553,20,18-24,0.0,4,2.0,4.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,28584.0,1315.0,0.0,50.11,0.279,,1,315995
nlsy97_1997cohort,2002,6554,20,18-24,0.0,4,1.0,4.0,2.0,72865.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.2,100.0,,,,19217.0,1388.0,11399.0,30.23,,,1,288820
nlsy97_1997cohort,2004,6555,20,18-24,0.0,4,2.0,3.0,1.0,19692.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.46,0.0,,,,,0.0,24844.0,56.89,,,1,297634
nlsy97_1997cohort,2002,6556,20,18-24,0.0,4,2.0,4.0,4.0,47495.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.81,100.0,,,,40510.0,585.0,29491.0,23.98,,,1,288820
nlsy97_1997cohort,2003,6557,20,18-24,1.0,4,2.0,4.0,2.0,64739.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.74,100.0,,,,7193.0,1754.0,4092.0,22.09,,,1,285871
nlsy97_1997cohort,2003,6558,20,18-24,1.0,4,1.0,4.0,3.0,97245.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.8,100.0,,,,69055.0,15345.0,0.0,39.54,,,1,285871
nlsy97_1997cohort,2001,6559,20,18-24,0.0,4,2.0,4.0,1.0,12000.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.89,100.0,,,,28556.0,14614.0,0.0,25.82,0.024,,1,273461
nlsy97_1997cohort,2004,6560,20,18-24,1.0,4,2.0,4.0,4.0,70329.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.63,0.0,,,,,0.0,8330.0,24.82,,,1,300366
nlsy97_1997cohort,2001,6561,20,18-24,1.0,4,2.0,4.0,2.0,60065.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.47,100.0,,,,26723.0,4647.0,30543.0,89.57,1.568,,1,265227
nlsy97_1997cohort,2002,6562,20,18-24,0.0,4,2.0,4.0,8.0,132781.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.93,100.0,,,,10084.0,585.0,0.0,72.37,,,1,285202
nlsy97_1997cohort,2004,6563,20,18-24,0.0,4,2.0,3.0,2.0,63296.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.65,100.0,,,,,2923.0,0.0,86.56,,,1,293906
nlsy97_1997cohort,2004,6564,20,18-24,1.0,4,2.0,4.0,3.0,26022.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.25,100.0,,,,,0.0,14614.0,29.97,0.012,,1,300366
nlsy97_1997cohort,2000,6565,20,18-24,0.0,4,2.0,4.0,2.0,76432.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.41,100.0,,,,,1754.0,45303.0,94.34,1.913,,1,312038
nlsy97_1997cohort,2003,6566,20,18-24,1.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,54.58,,,1,282291
nlsy97_1997cohort,2004,6567,20,18-24,1.0,4,1.0,4.0,4.0,13745.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.52,0.0,,,,,0.0,2046.0,19.59,,,1,300366
nlsy97_1997cohort,2002,6568,20,18-24,1.0,4,2.0,4.0,3.0,81399.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.02,100.0,,,,8841.0,1242.0,14322.0,41.08,,,1,292187
nlsy97_1997cohort,2004,6569,20,18-24,0.0,4,2.0,4.0,2.0,5064.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.29,100.0,,,,,1461.0,9499.0,22.01,,,1,293906
nlsy97_1997cohort,2003,6570,20,18-24,0.0,4,1.0,1.0,3.0,53373.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.64,,,,,,731.0,0.0,8.74,,,1,250421
nlsy97_1997cohort,2001,6571,20,18-24,0.0,1,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,112723.0,0.0,0.0,59.34,0.453,,1,274799
nlsy97_1997cohort,2002,6572,20,18-24,1.0,4,1.0,4.0,3.0,7307.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.35,100.0,,,,6379.0,2725.0,4384.0,14.69,,,1,339701
nlsy97_1997cohort,2004,6573,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,349209
nlsy97_1997cohort,2000,6574,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,1169.0,18998.0,24.15,,,1,223662
nlsy97_1997cohort,2001,6575,20,18-24,1.0,1,1.0,4.0,4.0,22172.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.84,0.0,,,,11272.0,0.0,0.0,4.83,,,1,268855
nlsy97_1997cohort,2004,6576,20,18-24,0.0,1,1.0,4.0,4.0,63296.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.37,0.0,,,,,,0.0,6.88,,,1,292414
nlsy97_1997cohort,2004,6577,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,55.05,0.208,,1,292414
nlsy97_1997cohort,2003,6578,20,18-24,0.0,4,1.0,4.0,1.0,31267.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.32,,,,,,1461.0,877.0,79.36,0.09,,1,267892
nlsy97_1997cohort,2001,6579,20,18-24,1.0,2,2.0,4.0,4.0,71391.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.63,100.0,,,,39360.0,1005.0,0.0,27.61,,,0,83897
nlsy97_1997cohort,2004,6580,20,18-24,1.0,2,1.0,4.0,4.0,7276.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.28,,,,,,0.0,146.0,3.7,,,0,84763
nlsy97_1997cohort,2004,6581,20,18-24,1.0,2,2.0,4.0,3.0,99867.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.93,,,,,,4384.0,0.0,13.36,,,0,151362
nlsy97_1997cohort,2003,6582,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,0,160409
nlsy97_1997cohort,2000,6583,20,18-24,0.0,2,1.0,4.0,6.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,7146.0,146.0,0.0,12.42,,,0,182003
nlsy97_1997cohort,2002,6584,20,18-24,1.0,2,2.0,4.0,3.0,7015.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.34,,,,,,877.0,0.0,10.67,,,0,150949
nlsy97_1997cohort,2004,6585,20,18-24,0.0,2,2.0,4.0,3.0,59780.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.95,100.0,,,,,73.0,0.0,16.86,,,0,152401
nlsy97_1997cohort,2000,6586,20,18-24,1.0,2,2.0,4.0,4.0,29516.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.12,0.0,,,,3884.0,0.0,0.0,16.21,0.135,,0,114635
nlsy97_1997cohort,2004,6587,20,18-24,0.0,2,1.0,4.0,6.0,26022.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.73,0.0,,,,,0.0,2923.0,32.99,,,0,97850
nlsy97_1997cohort,2000,6588,20,18-24,1.0,1,2.0,4.0,3.0,100635.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.97,0.0,,,,,0.0,5846.0,8.51,,,0,86799
nlsy97_1997cohort,2002,6589,20,18-24,1.0,1,2.0,4.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,0,99402
nlsy97_1997cohort,2004,6590,20,18-24,1.0,1,2.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,,0.0,,,,0,104413
nlsy97_1997cohort,2000,6591,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,0,94984
nlsy97_1997cohort,2004,6592,20,18-24,1.0,1,1.0,4.0,4.0,17129.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.63,0.0,,,,,0.0,0.0,,,,0,118653
nlsy97_1997cohort,2004,6593,20,18-24,0.0,2,1.0,4.0,7.0,14066.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.34,0.0,,,,,0.0,0.0,,,,0,96985
nlsy97_1997cohort,2002,6594,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,0,96060
nlsy97_1997cohort,2003,6595,20,18-24,0.0,1,1.0,4.0,1.0,40282.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.99,0.0,,,,3597.0,0.0,0.0,,,,0,112293
nlsy97_1997cohort,2004,6596,20,18-24,0.0,2,2.0,4.0,3.0,23912.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.18,,,,,,8038.0,61378.0,7.39,,,0,96985
nlsy97_1997cohort,2000,6597,20,18-24,0.0,1,1.0,4.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3884.0,0.0,0.0,,,,0,131479
nlsy97_1997cohort,2002,6598,20,18-24,1.0,2,1.0,4.0,8.0,74151.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.6,100.0,,,,3069.0,0.0,585.0,11.6,,,0,96060
nlsy97_1997cohort,2004,6599,20,18-24,1.0,2,1.0,4.0,5.0,9780.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.32,0.0,,,,,0.0,0.0,10.81,,,0,96323
nlsy97_1997cohort,2001,6600,20,18-24,0.0,2,2.0,4.0,6.0,56361.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.55,0.0,,,,3757.0,0.0,0.0,,,,0,115844
nlsy97_1997cohort,2003,6601,20,18-24,1.0,1,2.0,1.0,4.0,91497.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.37,100.0,,,,6330.0,2777.0,0.0,,,,0,111920
nlsy97_1997cohort,2000,6602,20,18-24,0.0,2,2.0,4.0,4.0,40391.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.49,0.0,,,,30293.0,0.0,11691.0,,,,0,115823
nlsy97_1997cohort,2003,6603,20,18-24,1.0,2,2.0,4.0,5.0,104301.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.24,100.0,,,,435835.0,658.0,0.0,,,,0,102081
nlsy97_1997cohort,2004,6604,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,13883.0,36535.0,53.51,,,0,96985
nlsy97_1997cohort,2004,6605,20,18-24,1.0,2,1.0,4.0,8.0,30945.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.7,0.0,,,,,0.0,8768.0,12.41,,,0,96323
nlsy97_1997cohort,2001,6606,20,18-24,0.0,2,2.0,4.0,8.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,13226.0,438.0,27766.0,15.12,,,0,115844
nlsy97_1997cohort,2003,6607,20,18-24,0.0,2,2.0,4.0,8.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,22.72,,,0,100820
nlsy97_1997cohort,2000,6608,20,18-24,0.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,4660.0,731.0,0.0,13.04,,,0,115823
nlsy97_1997cohort,2002,6609,20,18-24,0.0,2,2.0,3.0,1.0,25574.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.9,,,,,,731.0,731.0,42.13,,,0,115187
nlsy97_1997cohort,2003,6610,20,18-24,0.0,2,1.0,4.0,7.0,61861.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.47,0.0,,,,,0.0,0.0,,,,0,100820
nlsy97_1997cohort,2000,6611,20,18-24,0.0,2,1.0,4.0,6.0,1553.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.04,100.0,,,,33089.0,27474.0,0.0,,,,0,115823
nlsy97_1997cohort,2002,6612,20,18-24,0.0,2,1.0,4.0,5.0,7307.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.23,0.0,,,,3653.0,0.0,0.0,,,,0,115187
nlsy97_1997cohort,2004,6613,20,18-24,0.0,2,1.0,4.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,,,,0,96985
nlsy97_1997cohort,2002,6614,20,18-24,0.0,2,1.0,4.0,4.0,18267.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.68,0.0,,,,3653.0,0.0,0.0,,,,0,115187
nlsy97_1997cohort,2004,6615,20,18-24,1.0,2,2.0,4.0,3.0,123428.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.1,100.0,,,,,7307.0,1461.0,,,,0,96323
nlsy97_1997cohort,2001,6616,20,18-24,1.0,2,2.0,4.0,4.0,69888.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.58,100.0,,,,14278.0,2923.0,0.0,8.94,,,0,95340
