source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2002,6537,20,18-24,0.0,2,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,17902.0,5480.0,0.0,28.17,,,1,247563
nlsy97_1997cohort,2000,6565,20,18-24,0.0,4,2.0,4.0,2.0,76432.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.41,100.0,,,,,1754.0,45303.0,94.34,1.913,,1,312038
nlsy97_1997cohort,2004,6596,20,18-24,0.0,2,2.0,4.0,3.0,23912.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.18,,,,,,8038.0,61378.0,7.39,,,0,96985
nlsy97_1997cohort,2003,6603,20,18-24,1.0,2,2.0,4.0,5.0,104301.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.24,100.0,,,,435835.0,658.0,0.0,,,,0,102081
nlsy97_1997cohort,2002,6632,20,18-24,1.0,2,2.0,4.0,6.0,121295.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.28,0.0,,,,,0.0,43842.0,11.35,,,0,96060
nlsy97_1997cohort,2001,6637,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,1315.0,41649.0,,,,0,104427
nlsy97_1997cohort,2000,6714,20,18-24,1.0,2,2.0,4.0,3.0,46605.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.24,100.0,,,,28740.0,2923.0,52610.0,,,,0,104066
nlsy97_1997cohort,2002,6737,20,18-24,1.0,2,2.0,4.0,5.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,34343.0,11691.0,2923.0,,,,0,116783
nlsy97_1997cohort,2003,6739,20,18-24,0.0,2,2.0,4.0,8.0,158250.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.49,100.0,,,,,,40626.0,,,,0,122570
nlsy97_1997cohort,2000,6752,20,18-24,1.0,2,2.0,4.0,2.0,52819.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.05,100.0,,,,30371.0,2923.0,65762.0,62.38,0.367,,0,122530
nlsy97_1997cohort,2000,6764,20,18-24,0.0,2,2.0,4.0,3.0,71460.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.43,100.0,,,,9321.0,731.0,46764.0,,,,0,109091
nlsy97_1997cohort,2003,6770,20,18-24,0.0,2,2.0,4.0,5.0,61861.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.89,0.0,,,,462810.0,0.0,1169.0,56.01,0.16,,0,94960
nlsy97_1997cohort,2004,6784,20,18-24,0.0,2,2.0,4.0,6.0,115340.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.23,100.0,,,,,2630.0,40919.0,7.66,,,0,91071
nlsy97_1997cohort,2001,6828,20,18-24,0.0,2,2.0,4.0,2.0,68385.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.95,100.0,,,,,2923.0,39457.0,75.9,0.756,,0,121729
nlsy97_1997cohort,2003,6834,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,22651.0,45303.0,,,,0,105106
nlsy97_1997cohort,2001,6857,20,18-24,1.0,2,1.0,3.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,269031.0,0.0,4384.0,59.54,0.897,,0,83897
nlsy97_1997cohort,2003,6913,20,18-24,1.0,2,2.0,2.0,5.0,146741.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.49,100.0,,,,367861.0,8768.0,438.0,16.98,,,0,97112
nlsy97_1997cohort,2000,6921,20,18-24,1.0,1,2.0,2.0,5.0,40391.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.24,0.0,,,,27186.0,0.0,39457.0,6.9,,,0,87870
nlsy97_1997cohort,2003,6924,20,18-24,1.0,1,2.0,2.0,4.0,151057.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.66,0.0,,,,359661.0,0.0,0.0,23.36,,,0,98488
nlsy97_1997cohort,2000,6949,20,18-24,1.0,1,2.0,2.0,4.0,270307.0,False,0.0,CV_HH_POV_RATIO<=200pct,10.13,0.0,,,,402510.0,0.0,1315.0,,,,0,89156
nlsy97_1997cohort,2004,6972,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,51148.0,,,,0,87957
nlsy97_1997cohort,2001,6979,20,18-24,0.0,1,1.0,1.0,2.0,37574.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.17,0.0,,,,263019.0,0.0,0.0,,,,0,91391
nlsy97_1997cohort,2003,7005,20,18-24,0.0,1,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,360380.0,0.0,0.0,,,,0,114949
nlsy97_1997cohort,2002,7052,20,18-24,0.0,1,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,90606.0,80376.0,731.0,73.94,1.098,,0,91751
nlsy97_1997cohort,2001,7053,20,18-24,1.0,1,2.0,1.0,4.0,105974.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.91,0.0,,,,555948.0,0.0,4530.0,90.67,1.068,,0,103112
nlsy97_1997cohort,2001,7098,20,18-24,1.0,1,2.0,1.0,5.0,154806.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.89,100.0,,,,408056.0,438.0,5553.0,86.12,0.74,,0,103112
nlsy97_1997cohort,2001,7111,20,18-24,1.0,1,2.0,1.0,7.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,375160.0,894.0,1461.0,16.85,,,0,103112
nlsy97_1997cohort,2001,7162,20,18-24,1.0,2,2.0,3.0,2.0,68761.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.97,100.0,,,,,,65762.0,33.9,0.264,,0,114573
nlsy97_1997cohort,2003,7163,20,18-24,0.0,2,2.0,3.0,4.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,25895.0,8768.0,3653.0,74.94,,,0,121159
nlsy97_1997cohort,2000,7167,20,18-24,0.0,2,1.0,3.0,5.0,146028.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.47,,,,,,90606.0,0.0,11.99,,,0,139188
nlsy97_1997cohort,2000,7180,20,18-24,1.0,1,2.0,3.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,271860.0,0.0,0.0,,,,0,97440
nlsy97_1997cohort,2000,7190,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,58455.0,53.48,1.36,,0,103347
nlsy97_1997cohort,2003,7195,20,18-24,0.0,2,2.0,4.0,2.0,19422.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.12,0.0,,,,,0.0,59858.0,30.3,,,0,89961
nlsy97_1997cohort,2002,7206,20,18-24,0.0,2,2.0,3.0,4.0,52610.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.97,0.0,,,,255742.0,0.0,0.0,96.44,1.64,,0,101362
nlsy97_1997cohort,2002,7210,20,18-24,0.0,2,2.0,3.0,7.0,96451.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.3,100.0,,,,257934.0,2192.0,0.0,41.36,0.004,,0,103666
nlsy97_1997cohort,2000,7225,20,18-24,0.0,2,2.0,3.0,3.0,3884.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.19,100.0,,,,295939.0,731.0,731.0,80.53,1.421,,0,105107
nlsy97_1997cohort,2001,7239,20,18-24,0.0,2,2.0,4.0,3.0,26302.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.26,,,,,,147161.0,292.0,,,,0,110096
nlsy97_1997cohort,2001,7246,20,18-24,0.0,1,2.0,3.0,1.0,7515.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.56,100.0,,,,384008.0,369730.0,0.0,16.45,,,0,97694
nlsy97_1997cohort,2000,7256,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,394574.0,4384.0,,,,0,138945
nlsy97_1997cohort,2001,7257,20,18-24,0.0,1,2.0,3.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,3757.0,0.0,0.0,61.47,0.653,,0,109753
nlsy97_1997cohort,2001,7273,20,18-24,1.0,1,2.0,3.0,3.0,9228.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.44,0.0,,,,375743.0,0.0,0.0,23.72,,,0,103112
nlsy97_1997cohort,2000,7284,20,18-24,1.0,2,2.0,3.0,3.0,96627.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.77,100.0,,,,396141.0,731.0,0.0,,,,0,105419
nlsy97_1997cohort,2004,7294,20,18-24,1.0,1,2.0,3.0,1.0,1055.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.08,100.0,,,,,6.0,54802.0,41.31,,,0,104413
nlsy97_1997cohort,2003,7322,20,18-24,0.0,1,2.0,3.0,4.0,165443.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.2,100.0,,,,252481.0,731.0,0.0,47.37,0.347,,0,100645
nlsy97_1997cohort,2000,7362,20,18-24,0.0,2,2.0,4.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,566246.0,438415.0,7307.0,48.75,1.079,,0,113682
nlsy97_1997cohort,2000,7382,20,18-24,1.0,1,2.0,3.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,271860.0,0.0,0.0,3.48,,,0,85727
nlsy97_1997cohort,2001,7420,20,18-24,1.0,1,2.0,4.0,2.0,169084.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.76,100.0,,,,794318.0,2923.0,0.0,88.82,1.477,,0,111943
nlsy97_1997cohort,2002,7421,20,18-24,0.0,1,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,3946.0,292.0,0.0,66.14,0.962,,0,99608
nlsy97_1997cohort,2001,7473,20,18-24,0.0,2,1.0,4.0,7.0,30059.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.75,0.0,,,,,0.0,46764.0,32.73,,,0,101941
nlsy97_1997cohort,2002,7511,20,18-24,1.0,2,2.0,4.0,4.0,81107.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.09,100.0,,,,,2923.0,40188.0,86.13,1.124,,0,128043
nlsy97_1997cohort,2004,7517,20,18-24,1.0,2,2.0,4.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,,1827.0,73.42,0.225,,0,92149
nlsy97_1997cohort,2003,7546,20,18-24,1.0,2,2.0,4.0,6.0,161127.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.35,100.0,,,,10358.0,3653.0,40626.0,51.02,,,0,91170
nlsy97_1997cohort,2002,7574,20,18-24,1.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,344742.0,0.0,41065.0,53.67,0.593,,0,89506
nlsy97_1997cohort,2002,7595,20,18-24,0.0,2,2.0,4.0,3.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,4106.0,658.0,205.0,56.09,0.381,,0,132949
nlsy97_1997cohort,2004,7599,20,18-24,0.0,2,2.0,4.0,6.0,88755.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.44,100.0,,,,,731.0,40919.0,6.36,,,0,111940
nlsy97_1997cohort,2001,7621,20,18-24,0.0,2,2.0,4.0,3.0,5411.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.26,100.0,,,,123995.0,138831.0,21921.0,97.4,2.282,,0,203881
nlsy97_1997cohort,2003,7622,20,18-24,1.0,1,2.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,4316.0,731.0,0.0,67.29,0.17,,0,196976
nlsy97_1997cohort,2004,7655,20,18-24,1.0,1,2.0,3.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,219.0,0.0,10.67,,,0,107180
nlsy97_1997cohort,2001,7774,20,18-24,1.0,1,2.0,3.0,2.0,24078.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.39,0.0,,,,,0.0,43842.0,,,,0,103112
nlsy97_1997cohort,2000,7806,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,84030.0,55.24,1.278,,0,118217
nlsy97_1997cohort,2000,7833,20,18-24,0.0,1,1.0,2.0,2.0,58256.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.36,100.0,,,,292832.0,10960.0,0.0,,,,0,115699
nlsy97_1997cohort,2001,7882,20,18-24,0.0,1,1.0,3.0,2.0,2254.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.13,100.0,,,,261892.0,365.0,1461.0,,,,0,100337
nlsy97_1997cohort,2003,7902,20,18-24,0.0,1,2.0,3.0,4.0,35966.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.35,100.0,,,,,731.0,43842.0,8.58,,,0,111167
nlsy97_1997cohort,2001,7921,20,18-24,0.0,1,2.0,3.0,6.0,37574.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.05,100.0,,,,272789.0,731.0,0.0,,,,0,124041
nlsy97_1997cohort,2004,7927,20,18-24,1.0,1,2.0,3.0,2.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,770.0,40.39,,,0,247110
nlsy97_1997cohort,2003,7930,20,18-24,0.0,1,1.0,3.0,9.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,0.0,,,,3597.0,0.0,0.0,9.96,,,0,197631
nlsy97_1997cohort,2003,7963,20,18-24,0.0,1,2.0,3.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,354913.0,0.0,4823.0,24.2,,,0,129776
nlsy97_1997cohort,2001,7983,20,18-24,0.0,1,2.0,3.0,1.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,,,144497.0,3.8,,,0,93023
nlsy97_1997cohort,2004,8033,20,18-24,1.0,1,2.0,3.0,9.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,,,,,,0.0,0.0,11.84,,,0,110213
nlsy97_1997cohort,2001,8068,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,4676.0,78915.0,42.36,0.241,,0,103112
nlsy97_1997cohort,2003,8153,20,18-24,0.0,1,2.0,1.0,5.0,115523.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.54,100.0,,,,,205.0,48226.0,23.68,,,0,98816
nlsy97_1997cohort,2001,8359,20,18-24,0.0,2,1.0,4.0,1.0,56361.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.19,0.0,,,,,36535.0,49687.0,12.39,,,0,101941
nlsy97_1997cohort,2000,8408,20,18-24,1.0,1,1.0,3.0,5.0,81558.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.58,0.0,,,,,0.0,43842.0,4.74,,,0,87763
nlsy97_1997cohort,2002,8422,20,18-24,1.0,1,2.0,3.0,4.0,18443.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.7,100.0,,,,30031.0,73.0,45303.0,13.93,,,0,99402
nlsy97_1997cohort,2003,8434,20,18-24,0.0,1,1.0,3.0,5.0,218673.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.79,100.0,,,,,0.0,54802.0,27.68,,,0,111749
nlsy97_1997cohort,2004,8498,20,18-24,1.0,2,2.0,3.0,3.0,50989.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.45,100.0,,,,,5553.0,48226.0,83.24,0.221,,0,86882
nlsy97_1997cohort,2003,8512,20,18-24,1.0,1,2.0,3.0,4.0,28776.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.06,100.0,,,,,15.0,94990.0,58.18,0.761,,0,102614
nlsy97_1997cohort,2002,8553,20,18-24,0.0,2,2.0,3.0,5.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,,4384.0,8768.0,16.96,,,0,109364
nlsy97_1997cohort,2000,8621,20,18-24,0.0,2,2.0,3.0,2.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,385420.0,366223.0,7307.0,,,,0,104187
nlsy97_1997cohort,2003,8742,20,18-24,0.0,4,2.0,1.0,4.0,117256.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.39,0.0,,,,,0.0,73069.0,,,,1,267398
nlsy97_1997cohort,2001,8763,20,18-24,0.0,4,2.0,4.0,3.0,45540.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.19,100.0,,,,123394.0,73946.0,14614.0,66.48,0.585,,1,272092
nlsy97_1997cohort,2003,8764,20,18-24,0.0,2,2.0,4.0,3.0,11526.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.55,100.0,,,,223421.0,1169.0,4384.0,95.37,1.265,,0,102196
nlsy97_1997cohort,2003,8769,20,18-24,1.0,1,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,117.0,73069.0,67.14,0.261,,1,101960
nlsy97_1997cohort,2004,8784,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,6284.0,73069.0,61.25,0.071,,0,87412
nlsy97_1997cohort,2003,8806,20,18-24,1.0,2,2.0,4.0,5.0,54668.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.67,100.0,,,,292835.0,219.0,10376.0,35.04,,,0,93329
nlsy97_1997cohort,2001,8847,20,18-24,0.0,4,2.0,3.0,3.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,3757.0,731.0,731.0,39.14,0.108,,1,503509
nlsy97_1997cohort,2003,8848,20,18-24,1.0,4,1.0,3.0,5.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,,1534.0,18998.0,33.12,,,1,519767
nlsy97_1997cohort,2001,8849,20,18-24,0.0,4,2.0,1.0,5.0,105659.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.34,100.0,,,,,1169.0,45303.0,76.27,1.377,,1,267168
nlsy97_1997cohort,2001,8863,20,18-24,1.0,1,1.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,263019.0,0.0,0.0,41.27,,,0,109178
nlsy97_1997cohort,2003,8892,20,18-24,0.0,2,1.0,2.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,0.0,,,,,5115.0,11691.0,15.51,,,1,202431
nlsy97_1997cohort,2002,8896,20,18-24,1.0,2,1.0,2.0,4.0,91336.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.37,100.0,,,,16834.0,28.0,52610.0,45.6,0.044,,0,88689
nlsy97_1997cohort,2003,8901,20,18-24,0.0,4,2.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,12516.0,292.0,2923.0,28.72,0.163,,1,255331
nlsy97_1997cohort,2003,8902,20,18-24,1.0,4,2.0,3.0,3.0,370733.0,False,0.0,CV_HH_POV_RATIO<=200pct,14.2,100.0,,,,3884.0,292.0,0.0,31.72,,,1,286366
nlsy97_1997cohort,2001,8926,20,18-24,1.0,4,2.0,,5.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,16908.0,7672.0,2192.0,74.88,1.347,,1,264824
nlsy97_1997cohort,2004,8943,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,54802.0,10.5,,,0,107691
nlsy97_1997cohort,2000,8951,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,1315.0,44207.0,28.51,0.058,,1,82186
nlsy97_1997cohort,2000,8965,20,18-24,0.0,4,2.0,3.0,4.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,0.0,,,,,0.0,21628.0,,,,1,306726
nlsy97_1997cohort,2001,8966,20,18-24,1.0,4,2.0,3.0,3.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,34568.0,731.0,14614.0,,,,1,260712
nlsy97_1997cohort,2001,8982,20,18-24,0.0,4,2.0,4.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,0.0,,,,3757.0,0.0,0.0,68.44,0.119,,1,293978
nlsy97_1997cohort,2004,8987,20,18-24,1.0,4,2.0,4.0,6.0,9847.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.27,100.0,,,,,438.0,98645.0,73.69,0.299,,1,292720
